id_libro|titulo|autor|año_publicacion|numero_paginas|editorial|sinopsis|portada|isbn|id_coleccion|num_coleccion|activo
388|Reina de sombras|Sarah J Maas|2015|740|Hidra|"Toda la gente a la que Celaena Sardothien amaba le ha sido arrebatada. Pero al fin ha regresado al imperio… por venganza y para rescatar al que en su día fue un glorioso reino, además de para enfrentarse a las sombras de su pasado…

Ha llegado la hora de luchar por su gente, esclavizada por un brutal rey y a la espera del regreso triunfal de su reina perdida."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/388.jpg|9788410163669|43|4|true
389|Imperio de tormentas|Sarah J Maas|2016|816|Hidra|El largo camino hasta el trono tan solo ha comenzado. Aelin ha perdido y ganado amigos, ha sufrido traiciones y comprado alianzas. Ahora deberá profundizar en sus poderes si quiere ser capaz de proteger a aquellos a los que ama. Pero a medida que resurgen monstruos de su pasado y las fuerzas oscuras parecen decididas a conquistar su mundo, su única posibilidad de salvación depende de una aventura que podría hacer que Aelin lo pierda todo. ¿Qué deberá sacrificar para mantener su mundo a salvo?|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/389.jpg|9788410163751|43|5|true
390|Torre del alba|Sarah J Maas|2017|756|Hidra|En esta nueva entrega de la saga superventas Trono de cristal seguiremos a Chaol en su apasionante viaje hasta un lejano imperio. Chaol Westfall siempre se había definido a sí mismo por su inquebrantable lealtad y su puesto como capitán de la guardia. Pero todo cambió cuando el castillo de cristal fue destruido, cuando sus hombres fueron masacrados, cuando el rey de Adarlan estuvo a punto de matarlo. Su única posibilidad de recuperarse de las heridas que le infligieron entonces es acudir ante los legendarios sanadores de la Torre Cesme, en Antica, el bastión del poderoso imperio del continente del sur. Y con la guerra amenazando su hogar, la supervivencia de Dorian y Aelin podría depender de que Chaol y Nesryn convenzan a los gobernantes de estas tierras para que se alíen con ellos. Pero lo que van a descubrir en Antica los cambiará a ambos, y podría ser más vital para salvar Erilea de lo que jamás podrían haber imaginado.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/390.jpg|9788410163768|43|6|true
391|Reino de cenizas|Sarah J Maas|2018|1048|Hidra|"Aelin Galathynius juró salvar a su pueblo... pero a un costo altísimo. Encerrada en un ataúd de metal por la reina de las hadas, Aelin debe reunir toda su voluntad para soportar meses de tortura. Saber que rendirse ante Maeve condenaría a todos a los que ama es lo único que la mantiene firme, pero su determinación se desvanece poco a poco con cada día que transcurre.

Con Aelin capturada, sus amigos y aliados se dispersan por caminos distintos. Algunos lazos se volverán más fuertes, mientras que otros se romperán para siempre.

Cuando los destinos se reúnan en el final, todos deberán luchar si desean que Erilea tenga alguna esperanza de salvación..."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/391.jpg|9788410163775|43|7|true
392|Casa de tierra y sangre|Sarah J Maas|2020|800|Alfaguara|"Bryce Quinlan tenía la vida perfecta, trabajando cada día y saliendo cada noche, hasta que un demonio asesinó a sus amigos y la dejó vacía, herida y sola. Cuando el acusado está entre rejas, pero los crímenes continúan, Bryce hará lo que sea para vengar sus muertes.

Hunt Athalar es un ángel caído, esclavo de los arcángeles a los que una vez intentó destronar. Sus brutales habilidades sirven ahora para un solo propósito: acabar con los enemigos de su dueño. Pero entonces Bryce le ofrece un trato irresistible: si la ayuda a encontrar al demonio asesino, su libertad estará al alcance de su mano.

Mientras Bryce y Hunt investigan en las entrañas de Ciudad Medialuna, descubren dos cosas: un poder oscuro que amenaza todo lo que desean proteger# y una atracción feroz que podría liberarlos a ambos."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/392.jpg|9788420452883|44|1|true
393|Casa de cielo y aliento|Sarah J Maas|2022|832|Alfaguara|"Bryce Quinlan y Hunt Athalar han salvado Ciudad Medialuna, por fin ha llegado el momento de bajar la guardia y tratar de volver a la normalidad. Para ello, han acordado tomárselo con calma y no empezar su relación hasta el Solsticio de Invierno, si es que antes no incendian la ciudad con su deseo.

Pero todavía no están fuera de peligro. Cuando Bryce, Hunt y sus amigos se ven involucrados en un movimiento rebelde del que no quieren formar parte, se dan cuenta de que tienen que tomar una decisión: callar mientras otros sufren o luchar por un mundo mejor.Y la verdad es que callar nunca se les ha dado bien."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/393.jpg|9788420459257|44|2|true
394|Casa de llama y sombra|Sarah J Maas|2024|856|Alfaguara|"Bryce Quinlan nunca esperó ver otro mundo diferente a Midgard, pero, ahora que lo ha hecho, lo único que quiere es regresar a su hogar. Todo lo que ama está en Midgard: su familia, sus amigos, su pareja. Atrapada en un mundo extraño, necesitará hacer acopio de todo su ingenio para poder volver a casa... Y no será una tarea fácil, porque no tiene ni idea de en quién puede confiar.

Hunt Athalar se ha visto envuelto en bastantes líos a lo largo de su vida, pero este podría ser el más complicado. Después de conseguir todo lo que siempre quiso, ahora está de nuevo encerrado en los calabozos de los asteri, sin conocer el paradero de Bryce. Está desesperado por ayudarla, pero mientras no pueda escapar del yugo de los asteri, tiene las manos atadas. Literalmente."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/394.jpg|9788419507570|44|3|true
395|Aleación de ley|Brandon Sanderson|2011|352|Nova|"Han pasado ya trescientos años desde los acontecimientos narrados en la trilogía Nacidos de la Bruma (Mistborn) y Scadrial se encuentra ahora cerca de la modernidad: ferrocarriles, canales, iluminación eléctrica y los primeros rascacielos invaden el planeta.

Aunque la ciencia y la tecnología están alcanzando nuevos retos, la antigua magia de la alomancia continúa desempeñando un papel fundamental. En una zona conocida como los Áridos existen herramientas cruciales para aquellos hombres y mujeres que intentan establecer el orden y la justicia. Uno de estos hombres es Lord Waxillium Ladrian, experto en metales y en el uso de la alomancia y la feruquimia.

Después de vivir veinte años en los Áridos, Wax se ha visto obligado, por una tragedia familiar, a volver a la metrópolis de Elendel. Sin embargo, y a su pesar, deberá guardar las armas y asumir las obligaciones que exige el hecho de estar rodeado de la clase noble. O al menos eso cree, ya que aún no sabe que las mansiones y las elegantes calles arboladas de la ciudad pueden ser incluso más peligrosas que las llanuras de los Áridos."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/395.jpg|9788466658928|5|4|true
396|Sombras de identidad|Brandon Sanderson|2015|440|Nova|"La sociedad de Nacidos de la Bruma ha evolucionado en una fusión de magia y tecnología en la que la economía se expande, la democracia se enfrenta a la corrupción y la religión se convierte en una potencia cultural cada vez más influyente, con cuatro fes distintas enfrentadas por la captación de conversos.

Esta sociedad tan animada y optimista, aunque todavía tambaleante, se enfrenta ahora a su primera amenaza de terrorismo, crímenes cuyo objetivo es fomentar el descontento de la clase trabajadora y avivar las llamas de los conflictos religiosos. Wax y Wayne, con la asistencia de la adorable y brillante Marasi, deberán dar al traste con la conspiración antes de que las revueltas civiles frenen por completo el progreso de Scadrial."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/396.jpg|9788466658850|5|5|true
397|Brazales de duelo|Brandon Sanderson|2016|512|Nova|"La cuenca de Elendel es un polvorín. El descontento de los trabajadores se suma a las diferencias irreconciliables entre la capital y las demás ciudades de la cuenca; Elendel asegura gobernarlas mientras sus habitantes denuncian la opresión a la que se sienten sometidos. De pronto, llega a oídos de Waxillium Ladrian que un académico kandra podría haber localizado los legendarios Brazales de Duelo, un arma capaz de sembrar la destrucción y dar al traste con el actual equilibrio de poder imperante en la cuenca.

Pero perseguir mitos no se cuenta entre las atribulaciones de un representante de la ley como él, acuciado por problemas más inmediatos. Pero ¿qué puede hacer cuando sospecha que ha sido engañado por el mismísimo Dios?"|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/397.jpg|9788410466074|5|6|true
398|El metal perdido|Brandon Sanderson|2022|652|Nova|"Waxillium Ladrian, vigilante de la ley convertido en senador de la gran ciudad, lleva años intentando dar caza a la sombría organización llamada el Grupo -entre cuyos líderes se cuentan su difunto tío y su hermana-, desde que empezaron a secuestrar a personas con el poder de la alomancia en su linaje. Cuando la detective Marasi Colms y su compañero Wayne encuentran un almacén ilegal de armas con destino a la ciudad exterior de Bilming, se abre ante ellos una nueva pista. El conflicto entre Elendel y las ciudades exteriores favorece al Grupo, que ya extiende sus tentáculos hasta el Senado de Elendel -cuya corrupción pretenden destapar Wax y Steris-, y la ciudad de Bilming está incluso más implicada de lo que creían.

Después de que Wax descubra un nuevo tipo de explosivo capaz de desatar una destrucción sin precedentes y comprenda que el Grupo ya debe de tenerlo, un kandra inmortal al servicio del dios de Scadrial, Armonía, le revela que Bilming ha caído bajo la influencia de otro dios: Trell, venerado por el Grupo. Pero Trell no es el único factor que interviene procedente del amplio Cosmere, puesto que a Marasi la reclutan unas personas de fuera del planeta dotadas de extrañas capacidades, que afirman que su objetivo es proteger Scadrial... a toda costa.

Wax deberá decidir si deja a un lado las dificultades de su relación con Dios y se convierte de nuevo en la espada que Armonía lo ha estado preparando para ser. Si nadie da el paso y actúa como el héroe que Scadrial necesita, el planeta y sus millones de habitantes sufrirán una repentina y calamitosa ruina."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/398.jpg|9788418037733|5|7|true
399|El camino de los reyes|Brandon Sanderson|2010|1196|Nova|En Roshar, un mundo de piedra y tormentas, extrañas tempestades de increíble potencia barren el rocoso territorio de tal manera que han dado forma a una nueva civilización escondida. Han pasado siglos desde la caída de las diez órdenes consagradas conocidas como los Caballeros Radiantes, pero sus espadas y armaduras aún permanecen. En las Llanuras Quebradas se libra una guerra sin sentido. Kaladin ha sido sometido a la esclavitud, mientras diez ejércitos luchan por separado contra un solo enemigo. El comandante de uno de los otros ejércitos, el señor Dalinar, se siente fascinado por un antiguo texto llamado 'El camino de los reyes'. Mientras tanto, al otro lado del océano, su eminente y hereje sobrina, Jasnah Kholin, forma a su discípula, la joven Shallan, quien investigará los secretos de los Caballeros Radiantes y la verdadera causa de la guerra.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/399.jpg|9788466657662|45|1|true
400|Palabras radiantes|Brandon Sanderson|2015|1248|Nova|Palabras radiantes es la continuación de Camino de los reyes, la aclamada primera parte de la serie en diez volúmenes The Stormlight Archive. En ella retrocedemos seis años en el tiempo, cuando un asesino, entre cuyos primeros objetivos se halla Dalinar, mata al rey alezi. Kaladin está al mando de los guardaespaldas reales, un puesto controvertido por su baja condición, y debe proteger al rey y a Dalinar, al tiempo que dominar, en secreto, los nuevos y extraordinarios poderes vinculados a sus honorspren. Shallan tiene la misión de impedir el fin de las Desolaciones. Las Llanuras Quebradas tienen la respuesta; en ellas los parshendi están convencidos, gracias a su líder, de arriesgarlo todo en una apuesta desesperada...|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/400.jpg|9788466657549|45|2|true
